#feat_name,source_int,mapped_int,source_id,mapped_id,source_length,mapped_length,source_start,source_stop,source_strand,source_sub_start,source_sub_stop,mapped_start,mapped_stop,mapped_strand,coverage,recip,asm_unit
Line:1,1,NULL,NW_022145205,NULL,1,NULL,58604,58604,+,NOMAP,NOALIGN,,,,,,
Line:1082,1,1,NW_022145601,NW_003578446.1,1,1,10991421,10991421,+,10991421,10991421,39396,39396,+,1,First Pass,Primary Assembly
Line:1083,1,1,NW_022145601,NW_003578446.1,1,1,10992509,10992509,+,10992509,10992509,40485,40485,+,1,First Pass,Primary Assembly
Line:1084,1,1,NW_022145601,NW_003578446.1,1,1,10992852,10992852,+,10992852,10992852,40835,40835,+,1,First Pass,Primary Assembly
Line:1085,1,1,NW_022145601,NW_003578446.1,1,1,10993002,10993002,+,10993002,10993002,40986,40986,+,1,First Pass,Primary Assembly
Line:1086,1,1,NW_022145601,NW_003578446.1,1,1,10997830,10997830,+,10997830,10997830,45451,45451,+,1,First Pass,Primary Assembly
Line:1087,1,1,NW_022145601,NW_003578446.1,1,1,10998144,10998144,+,10998144,10998144,45765,45765,+,1,First Pass,Primary Assembly
Line:1088,1,1,NW_022145601,NW_003578446.1,1,1,10998166,10998166,+,10998166,10998166,45787,45787,+,1,First Pass,Primary Assembly
Line:1089,1,1,NW_022145601,NW_003578446.1,1,1,10999345,10999345,+,10999345,10999345,46964,46964,+,1,First Pass,Primary Assembly
Line:1090,1,1,NW_022145601,NW_003577781.1,1,1,12333883,12333883,+,12333883,12333883,65361,65361,-,1,First Pass,Primary Assembly
Line:1091,1,1,NW_022145601,NW_003577781.1,1,1,12335411,12335411,+,12335411,12335411,63833,63833,-,1,First Pass,Primary Assembly
Line:1092,1,1,NW_022145601,NW_003579047.1,1,1,12366165,12366165,+,12366165,12366165,47955,47955,-,1,Second Pass,Primary Assembly
Line:1092,1,2,NW_022145601,NW_003577781.1,1,1,12366165,12366165,+,12366165,12366165,37903,37903,-,1,First Pass,Primary Assembly
Line:1093,1,1,NW_022145601,NW_003579047.1,1,1,12366237,12366237,+,12366237,12366237,47884,47884,-,1,Second Pass,Primary Assembly
Line:1093,1,2,NW_022145601,NW_003577781.1,1,1,12366237,12366237,+,12366237,12366237,37831,37831,-,1,First Pass,Primary Assembly
Line:1094,1,1,NW_022145601,NW_003577659.1,1,1,13712613,13712613,+,13712613,13712613,153364,153364,+,1,First Pass,Primary Assembly
Line:1095,1,1,NW_022145601,NW_003578355.1,1,1,14020048,14020048,+,14020048,14020048,104275,104275,-,1,First Pass,Primary Assembly
Line:1096,1,1,NW_022145601,NW_003578486.1,1,1,14922761,14922761,+,14922761,14922761,158208,158208,-,1,First Pass,Primary Assembly
Line:1097,1,1,NW_022145601,NW_003577314.1,1,1,15099346,15099346,+,15099346,15099346,80276,80276,-,1,First Pass,Primary Assembly
Line:1098,1,1,NW_022145601,NW_003577691.1,1,1,15769099,15769099,+,15769099,15769099,19533,19533,+,1,First Pass,Primary Assembly
Line:1099,1,1,NW_022145601,NW_003588526.1,1,1,16989245,16989245,+,16989245,16989245,2785,2785,-,1,Second Pass,Primary Assembly
Line:1099,1,2,NW_022145601,NW_003579717.1,1,1,16989245,16989245,+,16989245,16989245,27986,27986,-,1,Second Pass,Primary Assembly
Line:1099,1,3,NW_022145601,NW_003577187.1,1,1,16989245,16989245,+,16989245,16989245,379912,379912,+,1,First Pass,Primary Assembly
Line:1100,1,1,NW_022145601,NW_003577187.1,1,1,16992617,16992617,+,16992617,16992617,383292,383292,+,1,First Pass,Primary Assembly
Line:1101,1,1,NW_022145601,NW_003577187.1,1,1,16994043,16994043,+,16994043,16994043,384718,384718,+,1,First Pass,Primary Assembly
Line:1102,1,1,NW_022145601,NW_003585363.1,1,1,17776741,17776741,+,17776741,17776741,3402,3402,-,1,First Pass,Primary Assembly
Line:1103,1,1,NW_022145601,NW_003577839.1,1,1,19986720,19986720,+,19986720,19986720,97372,97372,+,1,First Pass,Primary Assembly
Line:1104,1,1,NW_022145601,NW_003577752.1,1,1,20108150,20108150,+,20108150,20108150,117381,117381,+,1,Second Pass,Primary Assembly
Line:1104,1,2,NW_022145601,NW_003577752.1,1,1,20108150,20108150,+,20108150,20108150,124282,124282,+,1,Second Pass,Primary Assembly
Line:1104,1,3,NW_022145601,NW_003577752.1,1,1,20108150,20108150,+,20108150,20108150,70453,70453,+,1,First Pass,Primary Assembly
Line:1105,1,1,NW_022145601,NW_003577752.1,1,1,20111454,20111454,+,20111454,20111454,73805,73805,+,1,Second Pass,Primary Assembly
Line:1105,1,2,NW_022145601,NW_003577752.1,1,1,20111454,20111454,+,20111454,20111454,127991,127991,+,1,First Pass,Primary Assembly
Line:1106,1,1,NW_022145601,NW_003577752.1,1,1,20111478,20111478,+,20111478,20111478,128015,128015,+,1,First Pass,Primary Assembly
Line:1107,1,1,NW_022145601,NW_003578545.1,1,1,20204990,20204990,+,20204990,20204990,106802,106802,+,1,First Pass,Primary Assembly
Line:1108,1,1,NW_022145601,NW_003578545.1,1,1,20205078,20205078,+,20205078,20205078,106890,106890,+,1,First Pass,Primary Assembly
Line:1109,1,1,NW_022145601,NW_003578545.1,1,1,20205080,20205080,+,20205080,20205080,106892,106892,+,1,First Pass,Primary Assembly
Line:1110,1,1,NW_022145601,NW_003577046.1,1,1,20281044,20281044,+,20281044,20281044,537249,537249,-,1,First Pass,Primary Assembly
Line:1111,1,1,NW_022145601,NW_003577082.1,1,1,22087933,22087933,+,22087933,22087933,104499,104499,-,1,First Pass,Primary Assembly
Line:1112,1,1,NW_022145601,NW_003577082.1,1,1,22087940,22087940,+,22087940,22087940,104492,104492,-,1,First Pass,Primary Assembly
Line:1113,1,1,NW_022145601,NW_003578342.1,1,1,22092220,22092220,+,22092220,22092220,225449,225449,-,1,First Pass,Primary Assembly
Line:1114,1,1,NW_022145601,NW_003578342.1,1,1,22095883,22095883,+,22095883,22095883,221195,221195,-,1,First Pass,Primary Assembly
Line:1115,1,1,NW_022145601,NW_003578342.1,1,1,22147082,22147082,+,22147082,22147082,171324,171324,-,1,First Pass,Primary Assembly
Line:1116,1,1,NW_022145601,NW_003578342.1,1,1,22170676,22170676,+,22170676,22170676,147172,147172,-,1,First Pass,Primary Assembly
Line:1117,1,1,NW_022145601,NW_003583477.1,1,1,22176410,22176410,+,22176410,22176410,6112,6112,-,1,Second Pass,Primary Assembly
Line:1117,1,2,NW_022145601,NW_003578342.1,1,1,22176410,22176410,+,22176410,22176410,141437,141437,-,1,First Pass,Primary Assembly
Line:1118,1,1,NW_022145601,NW_003578342.1,1,1,22195706,22195706,+,22195706,22195706,122581,122581,-,1,First Pass,Primary Assembly
Line:1119,1,1,NW_022145601,NW_003577085.1,1,1,22532532,22532532,+,22532532,22532532,494417,494417,+,1,First Pass,Primary Assembly
Line:1120,1,1,NW_022145601,NW_003577085.1,1,1,22548064,22548064,+,22548064,22548064,512369,512369,+,1,First Pass,Primary Assembly
Line:1121,1,1,NW_022145601,NW_003577085.1,1,1,22561600,22561600,+,22561600,22561600,527642,527642,+,1,First Pass,Primary Assembly
Line:1122,1,1,NW_022145601,NW_003577085.1,1,1,22563700,22563700,+,22563700,22563700,529775,529775,+,1,First Pass,Primary Assembly
Line:1123,1,1,NW_022145601,NW_003577085.1,1,1,22642153,22642153,+,22642153,22642153,608244,608244,+,1,First Pass,Primary Assembly
Line:1124,1,1,NW_022145601,NW_003577582.1,1,1,23155475,23155475,+,23155475,23155475,172205,172205,+,1,First Pass,Primary Assembly
Line:1125,1,1,NW_022145601,NW_003577028.1,1,1,23869851,23869851,+,23869851,23869851,437962,437962,-,1,First Pass,Primary Assembly
Line:1126,1,1,NW_022145601,NW_003577028.1,1,1,23876853,23876853,+,23876853,23876853,430960,430960,-,1,First Pass,Primary Assembly
Line:1127,1,1,NW_022145601,NW_003577028.1,1,1,23900252,23900252,+,23900252,23900252,402823,402823,-,1,First Pass,Primary Assembly
Line:1128,1,1,NW_022145601,NW_003601640.1,1,1,23932027,23932027,+,23932027,23932027,22166,22166,+,1,First Pass,Primary Assembly
Line:1128,1,2,NW_022145601,NW_003577028.1,1,1,23932027,23932027,+,23932027,23932027,372536,372536,-,1,Second Pass,Primary Assembly
Line:1129,1,1,NW_022145601,NW_003601640.1,1,1,23946101,23946101,+,23946101,23946101,36245,36245,+,1,First Pass,Primary Assembly
Line:1129,1,2,NW_022145601,NW_003577028.1,1,1,23946101,23946101,+,23946101,23946101,361616,361616,-,1,Second Pass,Primary Assembly
Line:1130,1,1,NW_022145601,NW_003577028.1,1,1,24009985,24009985,+,24009985,24009985,299386,299386,-,1,First Pass,Primary Assembly
Line:1131,1,1,NW_022145601,NW_003577957.1,1,1,28099192,28099192,+,28099192,28099192,263676,263676,-,1,First Pass,Primary Assembly
Line:1132,1,1,NW_022145601,NW_003577530.1,1,1,28170952,28170952,+,28170952,28170952,172792,172792,-,1,First Pass,Primary Assembly
Line:1133,1,1,NW_022145601,NW_003577530.1,1,1,28170956,28170956,+,28170956,28170956,172788,172788,-,1,First Pass,Primary Assembly
Line:1134,1,1,NW_022145601,NW_003577530.1,1,1,28179422,28179422,+,28179422,28179422,164322,164322,-,1,First Pass,Primary Assembly
Line:1135,1,1,NW_022145601,NW_003577530.1,1,1,28181339,28181339,+,28181339,28181339,162405,162405,-,1,First Pass,Primary Assembly
Line:1136,1,1,NW_022145601,NW_003577530.1,1,1,28279406,28279406,+,28279406,28279406,56406,56406,-,1,First Pass,Primary Assembly
Line:1137,1,1,NW_022145601,NW_003579367.1,1,1,28951338,28951338,+,28951338,28951338,62464,62464,+,1,First Pass,Primary Assembly
Line:1138,1,1,NW_022145601,NW_003579367.1,1,1,28951391,28951391,+,28951391,28951391,62517,62517,+,1,First Pass,Primary Assembly
Line:1139,1,1,NW_022145601,NW_003577025.1,1,1,29966966,29966966,+,29966966,29966966,326937,326937,+,1,First Pass,Primary Assembly
Line:1140,1,1,NW_022145601,NW_003577025.1,1,1,29968305,29968305,+,29968305,29968305,328280,328280,+,1,First Pass,Primary Assembly
Line:1141,1,1,NW_022145601,NW_003577025.1,1,1,29969494,29969494,+,29969494,29969494,331887,331887,+,1,First Pass,Primary Assembly
Line:1142,1,1,NW_022145601,NW_003577025.1,1,1,30156109,30156109,+,30156109,30156109,507122,507122,+,1,First Pass,Primary Assembly
Line:1143,1,1,NW_022145601,NW_003577025.1,1,1,30160792,30160792,+,30160792,30160792,511820,511820,+,1,First Pass,Primary Assembly
Line:1144,1,1,NW_022145601,NW_003577025.1,1,1,30178121,30178121,+,30178121,30178121,523035,523035,+,1,First Pass,Primary Assembly
Line:1145,1,1,NW_022145601,NW_003577025.1,1,1,30179874,30179874,+,30179874,30179874,524788,524788,+,1,First Pass,Primary Assembly
Line:1146,1,1,NW_022145601,NW_003577025.1,1,1,30181224,30181224,+,30181224,30181224,526139,526139,+,1,First Pass,Primary Assembly
Line:1147,1,1,NW_022145601,NW_003577025.1,1,1,30182318,30182318,+,30182318,30182318,527197,527197,+,1,First Pass,Primary Assembly
Line:1148,1,1,NW_022145601,NW_003577025.1,1,1,30198653,30198653,+,30198653,30198653,543549,543549,+,1,First Pass,Primary Assembly
Line:1149,1,1,NW_022145601,NW_003577025.1,1,1,30200490,30200490,+,30200490,30200490,545386,545386,+,1,First Pass,Primary Assembly
Line:1150,1,1,NW_022145601,NW_003580706.1,1,1,30481041,30481041,+,30481041,30481041,14608,14608,+,1,First Pass,Primary Assembly
Line:1151,1,1,NW_022145601,NW_003577643.1,1,1,31246387,31246387,+,31246387,31246387,348198,348198,-,1,First Pass,Primary Assembly
Line:1152,1,1,NW_022145601,NW_003577643.1,1,1,31253202,31253202,+,31253202,31253202,341578,341578,-,1,First Pass,Primary Assembly
Line:1153,1,1,NW_022145601,NW_003577643.1,1,1,31301753,31301753,+,31301753,31301753,292771,292771,-,1,First Pass,Primary Assembly
Line:1154,1,1,NW_022145601,NW_003577643.1,1,1,31306971,31306971,+,31306971,31306971,287540,287540,-,1,First Pass,Primary Assembly
Line:1155,1,1,NW_022145601,NW_003577643.1,1,1,31313619,31313619,+,31313619,31313619,281202,281202,-,1,First Pass,Primary Assembly
Line:1156,1,1,NW_022145601,NW_003577643.1,1,1,31408836,31408836,+,31408836,31408836,187070,187070,-,1,First Pass,Primary Assembly
Line:1157,1,1,NW_022145601,NW_003577643.1,1,1,31563079,31563079,+,31563079,31563079,30986,30986,-,1,First Pass,Primary Assembly
Line:1158,1,1,NW_022145601,NW_003578879.1,1,1,31596741,31596741,+,31596741,31596741,124075,124075,+,1,First Pass,Primary Assembly
Line:1159,1,1,NW_022145601,NW_003578879.1,1,1,31602772,31602772,+,31602772,31602772,130099,130099,+,1,First Pass,Primary Assembly
Line:1160,1,1,NW_022145601,NW_003579128.1,1,1,31929264,31929264,+,31929264,31929264,61226,61226,+,1,First Pass,Primary Assembly
Line:1161,1,1,NW_022145601,NW_003578879.1,1,1,31963519,31963519,+,31963519,31963519,22747,22747,-,1,First Pass,Primary Assembly
Line:1162,1,1,NW_022145601,NW_003577727.1,1,1,32325415,32325415,+,32325415,32325415,183190,183190,+,1,First Pass,Primary Assembly
Line:1163,1,1,NW_022145601,NW_003585481.1,1,1,32347061,32347061,+,32347061,32347061,8992,8992,-,1,First Pass,Primary Assembly
Line:1164,1,1,NW_022145601,NW_003577178.1,1,1,32542399,32542399,+,32542399,32542399,640404,640404,-,1,First Pass,Primary Assembly
Line:1165,1,1,NW_022145601,NW_003577178.1,1,1,32544902,32544902,+,32544902,32544902,637881,637881,-,1,First Pass,Primary Assembly
Line:1166,1,1,NW_022145601,NW_003577178.1,1,1,32544921,32544921,+,32544921,32544921,637862,637862,-,1,First Pass,Primary Assembly
Line:1167,1,1,NW_022145601,NW_003577178.1,1,1,32544969,32544969,+,32544969,32544969,637814,637814,-,1,First Pass,Primary Assembly
Line:1168,1,1,NW_022145601,NW_003577178.1,1,1,32545012,32545012,+,32545012,32545012,637771,637771,-,1,First Pass,Primary Assembly
Line:1169,1,1,NW_022145601,NW_003577178.1,1,1,32545186,32545186,+,32545186,32545186,637597,637597,-,1,First Pass,Primary Assembly
Line:1170,1,1,NW_022145601,NW_003577178.1,1,1,32545428,32545428,+,32545428,32545428,637355,637355,-,1,First Pass,Primary Assembly
Line:1171,1,1,NW_022145601,NW_003577216.1,1,1,33751401,33751401,+,33751401,33751401,147750,147750,-,1,First Pass,Primary Assembly
Line:1172,1,1,NW_022145601,NW_003581980.1,1,1,33805526,33805526,+,33805526,33805526,12159,12159,+,1,First Pass,Primary Assembly
Line:1172,1,2,NW_022145601,NW_003577216.1,1,1,33805526,33805526,+,33805526,33805526,88233,88233,-,1,Second Pass,Primary Assembly
Line:1173,1,1,NW_022145601,NW_003577085.1,1,1,33960632,33960632,+,33960632,33960632,918280,918280,+,1,First Pass,Primary Assembly
Line:1174,1,1,NW_022145602,NW_003577556.1,1,1,52586,52586,+,52586,52586,285701,285701,-,1,First Pass,Primary Assembly
Line:1175,1,1,NW_022145602,NW_003577297.1,1,1,62628,62628,+,62628,62628,5797,5797,+,1,First Pass,Primary Assembly
Line:1176,1,1,NW_022145602,NW_003577297.1,1,1,68867,68867,+,68867,68867,12058,12058,+,1,First Pass,Primary Assembly
Line:1177,1,1,NW_022145602,NW_003577297.1,1,1,150830,150830,+,150830,150830,99879,99879,+,1,First Pass,Primary Assembly
Line:1178,1,1,NW_022145602,NW_003578418.1,1,1,829995,829995,+,829995,829995,81312,81312,+,1,First Pass,Primary Assembly
Line:1179,1,1,NW_022145602,NW_003577415.1,1,1,1249902,1249902,+,1249902,1249902,410000,410000,-,1,First Pass,Primary Assembly
Line:1180,1,1,NW_022145602,NW_003577415.1,1,1,1268937,1268937,+,1268937,1268937,388388,388388,-,1,First Pass,Primary Assembly
Line:1181,1,1,NW_022145602,NW_003579934.1,1,1,5076150,5076150,+,5076150,5076150,84837,84837,-,1,First Pass,Primary Assembly
Line:1182,1,1,NW_022145602,NW_003579934.1,1,1,5095801,5095801,+,5095801,5095801,59097,59097,-,1,First Pass,Primary Assembly
Line:1183,1,1,NW_022145602,NW_003577232.1,1,1,5179059,5179059,+,5179059,5179059,399836,399836,-,1,First Pass,Primary Assembly
Line:1184,1,1,NW_022145602,NW_003577720.1,1,1,5215280,5215280,+,5215280,5215280,272486,272486,+,1,First Pass,Primary Assembly
Line:1184,1,2,NW_022145602,NW_003577232.1,1,1,5215280,5215280,+,5215280,5215280,373114,373114,-,1,Second Pass,Primary Assembly
Line:1185,1,1,NW_022145602,NW_003577313.1,1,1,5916920,5916920,+,5916920,5916920,1241,1241,-,1,First Pass,Primary Assembly
Line:1186,1,1,NW_022145602,NW_003577734.1,1,1,5921157,5921157,+,5921157,5921157,242483,242483,+,1,First Pass,Primary Assembly
Line:1187,1,1,NW_022145602,NW_003578788.1,1,1,5966909,5966909,+,5966909,5966909,102129,102129,+,1,First Pass,Primary Assembly
Line:1188,1,1,NW_022145602,NW_003580784.1,1,1,7006824,7006824,+,7006824,7006824,46281,46281,+,1,First Pass,Primary Assembly
Line:1189,1,1,NW_022145602,NW_003577007.1,1,1,7176091,7176091,+,7176091,7176091,50007,50007,-,1,First Pass,Primary Assembly
Line:1190,1,1,NW_022145602,NW_003577278.1,1,1,7490451,7490451,+,7490451,7490451,633987,633987,-,1,First Pass,Primary Assembly
Line:1191,1,1,NW_022145602,NW_003577278.1,1,1,7494252,7494252,+,7494252,7494252,630212,630212,-,1,First Pass,Primary Assembly
Line:1192,1,1,NW_022145602,NW_003577278.1,1,1,7546527,7546527,+,7546527,7546527,571808,571808,-,1,First Pass,Primary Assembly
Line:1193,1,1,NW_022145602,NW_003577278.1,1,1,7580949,7580949,+,7580949,7580949,535388,535388,-,1,First Pass,Primary Assembly
Line:1194,1,1,NW_022145602,NW_003577027.1,1,1,8070605,8070605,+,8070605,8070605,74493,74493,+,1,First Pass,Primary Assembly
Line:1195,1,1,NW_022145602,NW_003580159.1,1,1,8490283,8490283,+,8490283,8490283,57852,57852,+,1,First Pass,Primary Assembly
Line:1195,1,2,NW_022145602,NW_003577736.1,1,1,8490283,8490283,+,8490283,8490283,237821,237821,-,1,Second Pass,Primary Assembly
Line:1196,1,1,NW_022145602,NW_003579964.1,1,1,8714368,8714368,+,8714368,8714368,47842,47842,-,1,Second Pass,Primary Assembly
Line:1196,1,2,NW_022145602,NW_003577671.1,1,1,8714368,8714368,+,8714368,8714368,203192,203192,-,1,First Pass,Primary Assembly
Line:1197,1,1,NW_022145602,NW_003577671.1,1,1,8841288,8841288,+,8841288,8841288,68360,68360,-,1,First Pass,Primary Assembly
Line:1198,1,1,NW_022145602,NW_003577671.1,1,1,8882279,8882279,+,8882279,8882279,17450,17450,-,1,First Pass,Primary Assembly
Line:1199,1,1,NW_022145602,NW_003577671.1,1,1,8882295,8882295,+,8882295,8882295,17434,17434,-,1,First Pass,Primary Assembly
Line:1200,1,1,NW_022145602,NW_003577054.1,1,1,8924228,8924228,+,8924228,8924228,392033,392033,-,1,First Pass,Primary Assembly
Line:1201,1,1,NW_022145602,NW_003577054.1,1,1,8924540,8924540,+,8924540,8924540,391721,391721,-,1,First Pass,Primary Assembly
Line:1202,1,1,NW_022145602,NW_003577054.1,1,1,8986755,8986755,+,8986755,8986755,325290,325290,-,1,First Pass,Primary Assembly
Line:1203,1,1,NW_022145602,NW_003577928.1,1,1,9129282,9129282,+,9129282,9129282,134246,134246,-,1,First Pass,Primary Assembly
Line:1204,1,1,NW_022145602,NW_003577928.1,1,1,9134506,9134506,+,9134506,9134506,129020,129020,-,1,First Pass,Primary Assembly
Line:1205,1,1,NW_022145602,NW_003577928.1,1,1,9172403,9172403,+,9172403,9172403,87066,87066,-,1,First Pass,Primary Assembly
Line:1206,1,1,NW_022145602,NW_003577556.1,1,1,9232922,9232922,+,9232922,9232922,193436,193436,+,1,First Pass,Primary Assembly
Line:1207,1,1,NW_022145602,NW_003578294.1,1,1,9692514,9692514,+,9692514,9692514,173578,173578,+,1,First Pass,Primary Assembly
Line:1208,1,1,NW_022145602,NW_003577067.1,1,1,9814591,9814591,+,9814591,9814591,151957,151957,-,1,First Pass,Primary Assembly
Line:1209,1,1,NW_022145602,NW_003577067.1,1,1,9828268,9828268,+,9828268,9828268,138492,138492,-,1,First Pass,Primary Assembly
Line:1210,1,1,NW_022145602,NW_003577067.1,1,1,9828682,9828682,+,9828682,9828682,138078,138078,-,1,First Pass,Primary Assembly
Line:1211,1,1,NW_022145602,NW_003577190.1,1,1,10062091,10062091,+,10062091,10062091,76163,76163,+,1,Second Pass,Primary Assembly
Line:1211,1,2,NW_022145602,NW_003577190.1,1,1,10062091,10062091,+,10062091,10062091,68204,68204,+,1,First Pass,Primary Assembly
Line:1212,1,1,NW_022145602,NW_003577190.1,1,1,10273816,10273816,+,10273816,10273816,242848,242848,+,1,First Pass,Primary Assembly
Line:1213,1,1,NW_022145602,NW_003577190.1,1,1,10389275,10389275,+,10389275,10389275,359688,359688,+,1,First Pass,Primary Assembly
Line:1214,1,1,NW_022145602,NW_003577190.1,1,1,10413428,10413428,+,10413428,10413428,383539,383539,+,1,First Pass,Primary Assembly
Line:1215,1,1,NW_022145602,NW_003577190.1,1,1,10456225,10456225,+,10456225,10456225,428481,428481,+,1,First Pass,Primary Assembly
Line:1216,1,1,NW_022145602,NW_003577190.1,1,1,10461491,10461491,+,10461491,10461491,433990,433990,+,1,First Pass,Primary Assembly
Line:1217,1,1,NW_022145602,NW_003577190.1,1,1,10466043,10466043,+,10466043,10466043,438687,438687,+,1,First Pass,Primary Assembly
Line:1218,1,1,NW_022145602,NW_003577190.1,1,1,10472150,10472150,+,10472150,10472150,444111,444111,+,1,First Pass,Primary Assembly
Line:1219,1,1,NW_022145602,NW_003577190.1,1,1,10488669,10488669,+,10488669,10488669,456019,456019,+,1,First Pass,Primary Assembly
Line:1220,1,1,NW_022145602,NW_003577190.1,1,1,10556140,10556140,+,10556140,10556140,522978,522978,+,1,First Pass,Primary Assembly
Line:1221,1,1,NW_022145602,NW_003578195.1,1,1,11263278,11263278,+,11263278,11263278,56756,56756,-,1,First Pass,Primary Assembly
